Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS_loc,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP_loc,LOP5E,DEX_loc,BCL_loc,COT5A
24.2674976,5.9182112,9.8259296,7.78712,18.0661184,13.875232,0.8211872,22.087104,80.6462464,-0.283168,205,811,1829,311,289,3178,150,735,2649,1244,941,3062,0,0,0,121
20.9827488,4.9271232,7.0508832,7.1075168,15.8007744,13.308896,-0.0566336,25.201952,77.2482304,-7.1358336,190,767,1729,288,216,3267,57,769,2744,1167,1070,3046,0,0,0,112
23.8427456,3.4546496,2.7750464,7.645536,14.7530528,11.893056,0.4530688,21.520768,76.0872416,-7.3057344,180,726,1702,267,229,3033,151,635,2580,1127,1210,3118,0,0,0,106
25.0320512,3.9077184,-1.0760384,6.1730624,14.1300832,11.32672,0.2548512,17.839584,74.190016,-7.362368,166,709,1692,240,266,913,10,649,471,1099,1140,3012,0,0,0,95
26.0797728,3.822768,0.4530688,6.7110816,13.3372128,11.043552,0.4530688,13.875232,72.066256,-7.3906848,161,684,1632,266,152,858,104,596,453,1040,1040,2815,0,0,0,95
23.3330432,3.6528672,-2.7184128,5.5784096,13.308896,10.477216,0.4813856,16.706912,71.6131872,-7.5322688,151,674,1657,208,276,846,57,569,463,1044,1030,2806,0,0,0,90
23.8710624,4.7289056,-3.114848,5.6916768,11.3550368,9.91088,0.2548512,16.99008,71.3300192,-7.8154368,141,656,1615,193,128,802,56,524,453,1091,1050,2905,0,0,0,81
20.1615616,3.0582144,1.1043552,5.804944,10.2223648,9.061376,0.0566336,15.57424,70.5371488,-7.503952,126,625,1642,181,174,898,10,535,553,1035,1090,2847,0,0,0,83
17.7829504,2.7467296,0.849504,5.238608,10.4488992,8.778208,0.0849504,15.857408,68.6965568,-8.0419712,121,603,1528,181,192,845,50,461,514,1002,1030,2569,0,0,0,72
17.7829504,2.4918784,-1.1609888,5.238608,9.3162272,8.778208,0.0283168,15.57424,67.3090336,-7.78712,116,589,1505,163,147,878,51,456,545,959,987,2459,0,0,0,72
17.8112672,2.3219776,-4.389104,5.804944,11.5815712,7.645536,0.0283168,13.025728,65.553392,-10.3922656,102,553,1269,172,130,988,4,441,673,882,910,2266,0,0,0,72
18.6607712,2.406928,-5.2952416,4.95544,7.4190016,7.645536,0.1699008,10.194048,64.42072,-7.7588032,112,560,1451,162,218,974,51,500,642,849,821,2126,0,0,0,78
20.7845312,2.7467296,-9.6560288,7.503952,9.3728608,9.627712,-0.141584,8.778208,67.4506176,-7.7304864,192,680,1625,219,201,1090,20,604,640,960,891,2357,0,0,0,89
26.0231392,2.8033632,-4.3041536,7.3906848,14.5548352,11.893056,-1.3308896,1.982176,70.8486336,-7.7588032,235,684,1869,372,349,610,106,727,51,1028,1000,2567,0,0,0,112
23.5312608,-1.7839584,-14.4982016,7.7304864,10.9586016,21.2376,1.2176224,0,73.5953632,-7.8720704,294,799,1830,743,458,1203,54,894,466,1114,1100,2799,0,0,0,117
30.4122432,5.6350432,-1.41584,7.1641504,12.3744416,15.857408,0.1982176,3.114848,69.4327936,-7.645536,194,697,1594,525,325,838,100,640,318,966,1090,2570,0,0,0,91
12.7708768,6.1730624,-1.3875232,6.2013792,10.6754336,12.74256,0,13.875232,66.402896,-7.7021696,161,629,1422,364,245,822,-40,563,384,896,882,2267,0,0,0,78
12.9407776,3.4829664,-0.8778208,6.9942496,12.2328576,12.176224,0.0283168,16.140576,64.0809184,-7.9853376,151,607,1418,316,214,665,101,540,254,912,871,2269,0,0,0,82
16.8768128,3.3696992,-2.4635616,6.1447456,11.468304,11.043552,0.3964352,12.74256,63.7977504,-8.1835552,137,608,1334,289,268,844,54,501,448,919,947,2350,0,0,0,76
15.3760224,3.0865312,-2.4635616,5.8332608,9.5710784,10.477216,0.1132672,13.875232,61.730624,-7.9853376,113,555,1294,234,185,1049,7,478,693,823,809,2078,0,0,0,64
13.9601824,3.822768,0.6229696,6.37128,11.2700864,11.609888,-0.0849504,11.609888,60.1448832,-7.1358336,128,540,1267,234,156,1051,194,502,681,792,806,2019,0,0,0,77
17.556416,2.973264,-3.0865312,6.229696,11.4116704,13.875232,-0.5097024,9.91088,64.0242848,-6.8526656,194,623,1582,351,372,978,466,691,441,897,842,2214,0,0,0,193
36.7835232,9.1746432,-12.459392,13.308896,18.4342368,17.556416,-0.5097024,-5.097024,73.62368,-7.645536,268,771,1983,904,595,885,210,914,90,1130,1130,2842,0,0,0,306
37.6047104,7.0792,4.813856,11.8364224,20.4164128,17.273248,1.274256,-3.398016,67.7337856,-7.8437536,206,647,1712,698,484,900,145,842,304,986,1220,2724,0,0,0,178
16.5370112,8.211872,-5.097024,8.5799904,12.8558272,11.609888,1.5291072,7.928704,67.393984,-7.7304864,201,666,1689,570,417,681,131,806,123,949,1210,2664,0,0,0,146
26.4195744,3.4263328,-12.176224,9.9391968,17.4997824,18.40592,-0.2548512,5.66336,73.906848,-7.78712,258,866,1864,858,697,1030,24,947,263,1247,1220,3130,0,0,0,203
42.8150016,7.362368,-42.192032,8.6932576,14.1017664,17.556416,0.141584,-3.964352,81.6373344,-8.4384064,375,1012,1820,1279,867,1074,213,1341,22,1536,1440,3779,0,0,0,260
65.12864,15.2061216,-2.548512,12.6576096,33.2439232,19.255424,0.6512864,-31.997984,82.3452544,-18.0094848,356,906,1878,1149,806,1278,95,1307,92,1532,1450,3796,0,0,0,252
20.5579968,14.3283008,10.194048,10.0807808,53.3488512,17.839584,1.5857408,-0.849504,77.3614976,-49.9225184,330,911,1866,862,622,2266,119,1140,1267,1344,1440,3499,0,0,0,205
7.4473184,9.7409792,2.83168,8.778208,57.34152,13.592064,0.3398016,30.298976,72.0096224,-32.2528352,291,826,1771,672,499,1599,55,963,763,1184,1430,3243,0,0,0,168
15.1211712,9.91088,4.1625696,7.6738528,45.5617312,12.74256,0,26.90096,69.2062592,-21.8888864,239,725,1611,498,399,1241,8,835,544,1041,1150,2761,0,0,0,135
10.0807808,7.1641504,-1.6140576,7.5605856,32.1112512,12.74256,-0.0849504,30.298976,67.4223008,-9.4578112,214,652,1493,416,329,990,9,724,397,921,880,2307,0,0,0,114
16.9334464,4.9837568,-4.1908864,7.7021696,23.8710624,10.477216,0,20.671264,65.3268576,-8.5516736,191,609,1462,340,293,911,9,644,389,876,794,2141,0,0,0,97
18.830672,5.521776,7.6738528,9.6560288,21.4924512,9.627712,-0.141584,12.176224,64.562304,-8.2685056,171,502,1389,308,249,851,-131,599,380,826,758,2026,0,0,0,85
5.097024,3.3413824,1.3308896,5.8332608,18.7457216,9.344544,-0.3681184,20.954432,62.013792,-8.49504,153,524,1329,259,260,820,-84,542,396,781,685,1885,0,0,0,114
15.8007744,3.1714816,-3.4263328,4.7289056,15.8290912,8.211872,-0.8211872,11.893056,60.4846848,-8.2685056,139,491,1247,209,196,737,-73,461,370,709,640,1728,0,0,0,68
14.8096864,2.4352448,-7.0508832,4.7005888,12.8558272,7.6738528,-0.5097024,7.928704,59.182112,-7.362368,133,471,1208,202,135,1100,67,471,745,683,628,1675,0,0,0,63
15.3477056,2.3786112,-8.1552384,4.7005888,9.9391968,6.796032,-0.141584,5.097024,58.9272608,-7.78712,130,448,1177,185,188,942,-47,437,619,656,629,1634,0,0,0,59
13.875232,2.0671264,-6.1447456,5.1819744,7.1641504,6.229696,-0.1982176,5.380192,58.3042912,-6.512864,119,443,1172,176,166,847,-15,407,535,633,633,1501,0,0,0,49
12.6859264,1.8122752,-5.6067264,4.530688,6.8809824,5.946528,-0.3398016,5.097024,56.8035008,-6.7677152,109,427,1082,157,120,834,-108,405,533,595,636,1452,0,0,0,49
12.5443424,1.6706912,-7.1641504,4.3607872,7.0225664,5.946528,-0.3681184,5.097024,56.492016,-6.9942496,114,422,1137,139,173,813,-15,364,528,584,666,1465,0,0,0,49
12.8558272,1.4441568,-5.804944,4.389104,6.4562304,5.66336,-0.3681184,3.398016,55.7274624,-6.7110816,104,406,1147,139,138,825,-15,380,543,551,729,1481,0,0,0,49
12.0063232,1.3592064,-7.4190016,4.4457376,6.5978144,5.380192,-0.3398016,3.681184,55.3876608,-6.4845472,90,396,1005,112,92,936,-15,348,676,512,553,1267,0,0,0,43
11.6948384,1.6706912,-8.2401888,4.4457376,4.5023712,5.946528,-0.3681184,3.681184,57.0300352,-5.6916768,125,431,1142,145,145,800,-61,374,519,604,399,1238,0,0,0,49
12.8558272,2.4635616,-4.8988064,4.6156384,4.813856,4.530688,-0.424752,1.41584,54.7080576,-6.4279136,106,414,1087,115,149,821,-15,434,525,559,408,1174,0,0,0,49
12.0629568,1.557424,-6.0031616,4.389104,5.6350432,3.681184,-0.3964352,-1.132672,56.0955808,-6.9659328,106,449,1070,153,129,811,78,390,535,683,573,1499,0,0,0,49
17.131664,1.699008,-14.9229536,4.3607872,9.20296,4.530688,-0.0849504,-3.681184,65.5817088,-6.937616,182,665,1459,217,292,856,78,438,510,1137,764,2312,0,0,0,49
20.2181952,-0.5946528,-13.0823616,4.7572224,13.308896,4.813856,0.2548512,-5.66336,63.4579488,-6.8809824,109,562,1297,242,206,867,-15,445,536,948,1390,2651,0,0,0,49
17.6130496,2.3786112,-9.4011776,4.95544,9.2312768,2.83168,0.1982176,-5.097024,60.314784,-7.1924672,102,495,1066,149,128,800,-67,344,543,784,1140,2231,0,0,0,49
13.592064,2.8599968,0.1982176,4.389104,7.7304864,2.548512,-0.1132672,-2.83168,57.9928064,-7.1358336,95,458,1091,120,174,843,-68,319,609,708,735,1731,0,0,0,60
7.9853376,1.0477216,-5.380192,4.105936,9.9675136,5.380192,-0.4813856,5.380192,55.1328096,-7.1358336,85,428,1045,130,103,838,-15,309,617,581,595,1402,0,0,0,39
11.5532544,0.9344544,-8.0986048,4.389104,5.0403904,4.24752,-0.8778208,5.66336,53.80192,-7.220784,81,407,880,111,94,889,-91,311,673,588,574,1382,0,0,0,33
12.9124608,0.8211872,-8.2685056,4.389104,2.9166304,4.3324704,-0.6796032,2.548512,53.1506336,-7.2774176,81,397,917,102,112,952,-45,283,752,566,566,1343,0,0,0,33
12.7142432,0.70792,-9.5710784,4.389104,3.0865312,3.8510848,-0.6512864,1.132672,52.8957824,-7.8437536,76,384,922,102,121,806,-45,299,606,522,536,1255,0,0,0,33
12.4027584,0.5946528,-9.1746432,3.9926688,1.0477216,3.114848,-0.7645536,2.265344,51.961328,-8.070288,71,374,905,93,107,794,1,294,601,480,453,1118,0,0,0,33
11.6665216,0.3398016,-10.052464,3.9926688,-0.9627712,3.398016,-0.7928704,-0.283168,52.0745952,-7.78712,76,358,863,102,91,857,-137,266,680,553,403,1166,0,0,0,33
11.4399872,0.3114848,-11.468304,3.6245504,-1.5857408,2.83168,-0.9061376,-0.283168,51.3666752,-7.8720704,83,445,898,111,115,858,1,281,677,651,404,1297,0,0,0,80
13.8185984,2.0671264,-16.5936448,4.0493024,-1.9255424,2.83168,-0.8778208,-3.681184,52.6409312,-8.2685056,81,479,943,130,133,870,-91,252,701,472,403,1051,0,0,0,67
14.0734496,1.2459392,-15.3760224,3.8794016,-1.8689088,3.114848,-0.9344544,-6.796032,53.3488512,-8.3817728,66,365,766,118,60,842,-89,235,684,459,418,1047,0,0,0,33
12.9690944,0.8211872,-14.8096864,3.9926688,-1.274256,3.114848,-0.991088,-4.530688,52.4427136,-8.49504,71,338,898,88,127,845,-41,255,685,426,440,1023,0,0,0,33
13.2239456,0.849504,-13.9884992,4.2758368,-2.2936608,2.7184128,-0.9061376,-1.982176,51.0268736,-8.2968224,57,327,822,79,74,844,-82,218,701,440,440,1044,0,0,0,39
12.74256,0.8211872,-15.0928544,3.7095008,-2.1803936,2.690096,-0.8778208,-0.566336,50.7437056,-8.4384064,62,316,858,79,83,827,-36,221,686,426,440,1025,0,0,0,33
12.9974112,0.566336,-14.8380032,3.7095008,-4.1342528,2.6051456,-0.9344544,-0.849504,50.4322208,-8.4667232,57,306,724,61,75,839,-82,233,696,399,440,987,0,0,0,33
11.3550368,1.1609888,-14.6964192,3.7095008,-3.5396,2.9166304,-0.9344544,-1.982176,50.26232,-8.5233568,57,302,815,71,110,822,-81,237,682,399,440,987,0,0,0,27
13.0540448,0.5097024,-14.0451328,3.7095008,-2.2087104,2.7184128,-0.8211872,-2.83168,50.3472704,-8.7215744,57,297,792,61,57,924,-36,246,780,398,439,985,0,0,0,33
11.8081056,0.424752,-14.8096864,3.4263328,-3.256432,2.3786112,-0.7362368,-0.566336,49.6110336,-8.8914752,47,288,654,61,32,814,-83,195,692,382,437,961,0,0,0,21
12.0629568,0.3398016,-13.875232,3.4263328,-4.672272,2.1803936,-0.70792,-1.41584,49.0446976,-8.5516736,52,284,776,34,67,817,-132,200,697,367,436,940,0,0,0,16
11.609888,0.3398016,-15.57424,3.7095008,-5.0403904,2.265344,-0.70792,-2.265344,48.9314304,-7.7021696,48,278,749,52,76,820,-77,216,694,354,436,922,0,0,0,16
11.609888,0.1982176,-15.432656,3.7095008,-4.7855392,2.0671264,-0.70792,-0.283168,48.4783616,-7.7588032,48,268,746,43,111,889,-92,204,770,372,413,925,0,0,0,27
10.477216,0.0849504,-22.1154208,3.0582144,-7.6738528,1.9538592,-0.70792,1.132672,48.1102432,-4.6156384,48,273,653,43,19,1277,-91,199,1151,358,399,888,0,0,0,16
13.308896,0,-19.1987904,3.6245504,-10.5338496,2.0104928,-0.70792,-3.114848,47.2607392,-4.4740544,43,275,720,43,53,667,-85,193,545,372,399,906,0,0,0,22
11.32672,-0.0566336,-18.0094848,3.9077184,-10.4488992,2.1803936,-0.7928704,-2.83168,47.3456896,-4.6156384,43,265,713,34,63,670,-129,174,560,358,399,887,0,0,0,10
9.9958304,-0.0566336,-17.1599808,4.1908864,-11.2700864,2.0104928,-0.7928704,-1.699008,46.864304,-4.2758368,48,262,714,53,72,360,-40,190,242,358,399,887,0,0,0,16
9.7126624,-0.0566336,-17.4431488,3.9077184,-24.4090816,1.7839584,-0.8211872,-1.41584,46.6944032,8.3251392,38,265,658,71,63,736,-83,171,628,341,396,862,0,0,0,10
11.1285024,0.0283168,-16.3954272,3.9077184,-26.3629408,2.0388096,-0.849504,-2.83168,46.6944032,10.7320672,48,261,735,43,63,717,-127,247,580,328,396,843,0,0,0,16
9.7409792,0.283168,-22.0304704,4.1908864,-25.48512,2.7184128,-0.7645536,-1.132672,48.2235104,10.7320672,56,309,855,34,90,795,-40,238,640,382,396,917,0,0,0,22
13.6486976,0.3681184,-18.4342368,4.1908864,-22.936608,3.0582144,-0.7362368,-6.229696,47.9120256,10.9869184,41,287,741,53,55,766,-83,220,622,312,394,820,0,0,0,16
10.7887008,0.283168,-17.2166144,3.9077184,-24.0126464,2.2370272,-0.7645536,-1.982176,46.3829184,11.1568192,32,265,676,44,90,742,-39,174,628,340,394,857,0,0,0,16
9.9675136,0.3681184,-18.4342368,4.1908864,-24.635616,2.2370272,-0.6512864,-0.849504,46.3262848,10.7887008,32,281,740,80,47,757,-39,217,618,350,391,869,0,0,0,22
12.4027584,0.566336,-17.7546336,4.2192032,-19.255424,2.8033632,-0.6512864,-4.813856,47.2041056,10.8170176,42,277,713,53,107,768,-83,191,626,388,388,917,0,0,0,21
10.9869184,0.4530688,-17.6413664,4.2758368,-20.6429472,2.265344,-0.6512864,-1.982176,46.2130176,10.8736512,28,261,694,44,62,736,-83,180,615,334,388,843,0,0,0,15
10.9869184,0.5097024,-18.264336,3.9926688,-21.3508672,1.9255424,-0.6229696,-1.132672,45.8165824,10.6471168,29,257,656,35,45,746,-82,178,630,318,386,820,0,0,0,10
11.2417696,0.566336,-22.5684896,3.9926688,-23.5878944,1.7273248,-0.70792,-0.849504,44.7122272,11.6948384,6,257,672,35,54,737,-38,175,626,316,384,815,0,0,0,15
11.893056,0.5380192,-20.8411648,3.7095008,-25.909872,2.0104928,-0.8778208,-2.548512,45.4201472,12.9124608,-3,253,751,44,38,732,-79,174,624,314,382,811,0,0,0,15
11.1285024,0.566336,-19.4536416,4.2758368,-25.4568032,2.0954432,-0.7928704,-3.681184,45.3918304,13.2239456,12,276,613,44,106,749,-35,210,625,340,381,845,0,0,0,21
13.025728,0.7928704,-20.812848,4.7572224,-21.803936,3.3413824,-0.70792,-4.24752,50.6021216,13.0540448,119,358,828,44,126,757,53,236,599,343,383,850,0,0,0,27
15.4609728,0.8211872,-14.86632,4.105936,-18.972256,3.5679168,-0.3681184,-6.512864,48.6765792,13.3938464,34,271,726,43,40,785,-40,228,625,316,383,813,0,0,0,21
11.043552,0.849504,-17.698,4.4457376,-20.671264,2.690096,-0.424752,0.566336,46.0997504,13.1389952,10,258,693,42,32,742,-45,175,622,327,381,827,0,0,0,16
11.8081056,0.849504,-17.981168,4.1625696,-21.803936,2.12376,-0.4813856,0.566336,44.9670784,13.1106784,18,250,675,42,67,743,-45,193,623,299,380,788,0,0,0,16
10.7320672,0.4813856,-19.2837408,4.1625696,-23.786112,2.1803936,-0.6229696,0.849504,44.2308416,13.3655296,5,247,646,42,-16,720,-88,154,618,304,385,800,0,0,0,5
10.8736512,0.6796032,-15.9706752,3.8794016,-28.0619488,1.7556416,-0.7362368,0,45.3351968,15.3760224,1,264,632,3,78,719,-44,169,615,291,398,793,0,0,0,10
8.6932576,0.5946528,-14.5265184,3.8794016,-29.1096704,1.7839584,-0.8211872,0.283168,42.8433184,15.8290912,6,267,594,22,28,729,-83,152,632,289,396,790,0,0,0,16
7.8437536,0.4813856,-15.8290912,3.8794016,-29.6476896,1.840592,-0.991088,0.283168,42.7866848,16.140576,-1,259,628,22,-4,716,-120,155,617,289,396,790,0,0,0,5
8.6932576,0.5097024,-18.6607712,3.3130656,-28.5433344,1.7273248,-0.849504,-0.566336,42.3619328,15.5459232,-6,261,675,21,56,717,-34,134,629,290,397,793,0,0,0,10
9.4011776,0.5097024,-18.9156224,4.1625696,-28.8548192,1.6140576,-0.8211872,-2.83168,40.6629248,15.7724576,7,246,609,21,74,725,-77,167,627,279,399,779,0,0,0,16
7.9570208,0.4530688,-24.8055168,4.1625696,-29.2512544,1.5291072,-0.7645536,-0.849504,41.5690624,15.7724576,0,224,582,21,34,707,-34,144,621,279,399,780,0,0,0,10
11.5815712,0.4530688,-21.9738368,3.5962336,-28.4867008,1.7556416,-0.70792,-3.681184,42.1637152,15.5176064,4,235,612,30,44,730,-37,185,628,267,400,764,0,0,0,16
11.043552,0.424752,-20.2748288,3.8794016,-28.3734336,1.6706912,-0.7362368,-2.265344,43.466288,15.7724576,8,241,653,22,29,725,-81,180,622,293,399,798,0,0,0,10
8.2968224,0.424752,-20.2181952,3.681184,-28.0619488,1.5007904,-0.70792,-0.849504,42.616784,15.5176064,12,230,675,-6,44,706,-38,155,614,290,396,791,0,0,0,10
8.5516736,0.3114848,-19.538592,3.7095008,-28.599968,1.5007904,-0.70792,-0.566336,42.3902496,15.7724576,1,230,599,48,-11,743,-38,165,656,281,401,784,0,0,0,10
7.7021696,0.2548512,-19.4819584,3.398016,-27.2407616,1.3025728,-0.70792,-0.566336,42.1637152,14.4132512,6,226,581,13,48,711,-29,146,636,272,405,854,0,0,0,10
7.7021696,0.0566336,-16.1972096,4.2758368,-27.750464,0.849504,-0.6512864,-1.132672,42.1353984,12.6576096,10,221,607,30,41,713,-71,142,632,281,400,864,0,0,0,16
6.512864,0.0849504,-17.3581984,3.4263328,-25.201952,1.132672,-0.5380192,-0.566336,41.8522304,12.9124608,3,214,594,22,90,732,-28,166,639,255,401,822,0,0,0,5
8.6649408,0.1982176,-16.8768128,3.4263328,-23.786112,1.132672,-0.4813856,-1.41584,41.908864,12.9690944,12,221,628,13,20,718,-30,157,629,278,397,856,0,0,0,10
8.6649408,-4.0776192,-18.1793856,2.7467296,-15.857408,1.132672,-0.5097024,-9.627712,42.7866848,-5.9182112,9,222,619,5,34,1551,10,177,1455,258,708,1112,0,0,0,16
11.8647392,-4.2758368,-28.5433344,4.530688,-0.283168,1.132672,-0.4530688,-12.459392,41.4274784,-7.3057344,13,220,620,-9,-38,1591,11,173,1497,220,1250,1578,0,0,0,11
15.7441408,-0.283168,-25.0886848,6.229696,0.566336,1.41584,-0.3681184,-15.857408,41.342528,-7.3340512,13,216,620,20,-33,1580,-74,193,1479,269,1400,1835,0,0,0,17
8.6083072,-0.0566336,-22.6817568,6.229696,1.41584,1.699008,-0.424752,-12.74256,41.3142112,-7.3340512,7,228,621,-7,-34,1609,-31,171,1518,258,1410,1836,0,0,0,18
7.220784,0.0566336,-22.6817568,6.229696,3.398016,0.849504,-0.424752,-11.043552,41.05936,-13.5637472,9,217,598,-10,-55,1600,11,192,1501,267,1440,1880,0,0,0,14
7.78712,0.1982176,-22.3985888,5.946528,10.477216,1.132672,-0.3681184,-13.592064,40.634608,-17.8679008,6,224,582,5,2,1595,-33,182,1502,263,1430,1865,0,0,0,14
8.636624,2.7184128,-21.6057184,5.946528,9.627712,1.132672,-0.2265344,-10.477216,40.6912416,-15.6025568,12,217,580,12,-21,1580,-42,163,1495,256,1430,1853,0,0,0,10
7.0508832,0.7928704,-21.7473024,5.946528,7.362368,0.849504,-0.2548512,-9.627712,41.0027264,-13.9035488,9,219,564,-3,-36,1575,-48,153,1495,254,1410,1831,0,0,0,12
7.5322688,0.6229696,-22.1154208,5.66336,5.946528,0.849504,-0.70792,-10.477216,40.5496576,-13.3372128,8,215,584,8,-29,1595,-37,171,1509,246,1460,1864,0,0,0,13
7.4190016,0.5380192,-21.1526496,6.229696,10.7887008,0.849504,-1.0194048,-11.32672,39.7567872,-17.9245344,6,210,569,3,-40,1608,-24,162,1526,265,1460,1898,0,0,0,14
6.796032,0.3681184,-21.4924512,5.946528,11.5532544,0.566336,-0.8778208,-11.043552,39.785104,-19.255424,9,218,569,-2,-3,1602,-62,150,1525,261,1450,1882,0,0,0,9
7.1075168,0.3681184,-21.2092832,5.946528,11.7797888,0.849504,-0.7362368,-11.893056,39.8700544,-18.9156224,9,218,587,1,-11,1602,-20,175,1512,242,1450,1850,0,0,0,21
8.6649408,0.4813856,-18.9439392,6.229696,12.0912736,1.132672,-0.6796032,-11.893056,39.8417376,-19.2271072,10,213,588,18,1,1056,-61,132,983,258,1460,1886,0,0,0,21
7.1924672,0.1982176,-18.9439392,5.946528,6.2863296,-2.265344,-0.6796032,-10.194048,39.6152032,-19.3686912,9,211,597,4,9,2263,-20,231,2150,250,1470,1882,0,0,0,8
6.6261312,-0.4813856,-20.954432,5.946528,0.7645536,-3.681184,-0.70792,-22.087104,39.6152032,-19.2271072,3,207,663,-13,29,1590,-20,145,1513,254,1480,1899,0,0,0,15
7.220784,-0.5380192,-20.2748288,5.946528,-0.3398016,-5.380192,-0.7362368,-18.689088,39.6718368,-19.255424,2,206,619,0,5,1620,-143,171,1534,246,1490,1896,0,0,0,11
6.1164288,0.141584,-20.7562144,6.229696,3.7944512,-3.114848,-0.3681184,-12.74256,39.218768,-19.4253248,-2,197,653,-1,-68,1590,-60,145,1518,243,1480,1882,0,0,0,2
5.4651424,0.0849504,-21.6340352,5.66336,4.3607872,-2.548512,-0.3114848,-13.308896,39.360352,-19.4536416,3,206,638,3,-52,1613,-19,121,1550,246,1500,1905,0,0,0,9
5.4085088,-0.566336,-20.8977984,5.946528,5.097024,-2.548512,-0.6229696,-10.194048,39.3320352,-19.3686912,11,200,640,8,-39,1614,-60,137,1544,239,1510,1904,0,0,0,11
5.7199936,-0.0566336,-19.5669088,5.66336,5.66336,-0.849504,-0.5380192,-10.477216,39.2754016,-18.8023552,14,211,630,-13,-60,1642,-19,206,1545,246,1510,1916,0,0,0,12
6.7677152,0.3681184,-18.830672,5.66336,4.5023712,-3.114848,-0.4530688,-13.875232,41.3708448,-18.4908704,36,274,867,77,-61,1690,22,298,1538,361,1510,2106,0,0,0,33
7.8154368,0.424752,-16.4803776,5.380192,11.6948384,-1.132672,-0.3681184,-7.928704,41.2575776,-18.7174048,36,240,802,54,-14,1715,104,303,1553,307,1510,2016,0,0,0,34
10.5621664,0.849504,-16.5086944,6.229696,11.893056,1.982176,-0.1982176,-11.043552,43.3530208,-29.6193728,100,268,1168,91,89,1780,22,585,1508,332,1530,2077,0,0,0,41
16.9051296,1.0760384,-13.4787968,7.645536,35.396,9.627712,0,-19.255424,47.0625216,-36.5853056,160,352,1243,128,98,1979,22,1234,1479,347,1540,2113,0,0,0,63
